Bifidobacterium longum NCC2705	TAX-206672	/home/fpuente/Backup/BioCyc/data/blon206672cyc
Bifidobacterium longum infantis ATCC 15697 = JCM 1222	TAX-391904	/home/fpuente/Backup/BioCyc/data/blon391904cyc
Bifidobacterium longum infantis CCUG 52486	TAX-537937	/home/fpuente/Backup/BioCyc/data/blon537937-hmpcyc
Bifidobacterium longum longum ATCC 55813	TAX-548480	/home/fpuente/Backup/BioCyc/data/blon548480-hmpcyc
Bifidobacterium longum infantis 157F	TAX-565040	/home/fpuente/Backup/BioCyc/data/blon565040cyc
Bifidobacterium longum longum JCM 1217	TAX-565042	/home/fpuente/Backup/BioCyc/data/blon565042cyc
Bifidobacterium longum longum F8	TAX-722911	/home/fpuente/Backup/BioCyc/data/blon722911cyc
Bifidobacterium longum longum JDM301	TAX-759350	/home/fpuente/Backup/BioCyc/data/blon759350cyc
Bifidobacterium longum longum BBMN68	TAX-890402	/home/fpuente/Backup/BioCyc/data/blon890402cyc
Burkholderia mallei ATCC 23344	TAX-243160	/home/fpuente/Backup/BioCyc/data/bmal243160cyc
Burkholderia mallei SAVP1	TAX-320388	/home/fpuente/Backup/BioCyc/data/bmal320388cyc
Burkholderia mallei NCTC 10247	TAX-320389	/home/fpuente/Backup/BioCyc/data/bmal320389cyc
Burkholderia mallei GB8 horse 4	TAX-320390	/home/fpuente/Backup/BioCyc/data/bmal320390cyc
Burkholderia mallei FMH	TAX-334802	/home/fpuente/Backup/BioCyc/data/bmal334802cyc
Burkholderia mallei JHU	TAX-334803	/home/fpuente/Backup/BioCyc/data/bmal334803cyc
Burkholderia mallei 2002721280	TAX-370895	/home/fpuente/Backup/BioCyc/data/bmal370895cyc
Burkholderia mallei NCTC 10229	TAX-412022	/home/fpuente/Backup/BioCyc/data/bmal412022cyc
Bermanella marisrubri RED65	TAX-207949	/home/fpuente/Backup/BioCyc/data/bmar207949cyc
Bacteriovorax marinus SJ	TAX-862908	/home/fpuente/Backup/BioCyc/data/bmar862908cyc
Brevibacterium mcbrellneri ATCC 49030	TAX-585530	/home/fpuente/Backup/BioCyc/data/bmcb585530-hmpcyc
Bacillus megaterium WSH-002	TAX-1006007	/home/fpuente/Backup/BioCyc/data/bmeg1006007cyc
Bacillus megaterium QM B1551	TAX-545693	/home/fpuente/Backup/BioCyc/data/bmeg545693cyc
Bacillus megaterium DSM 319	TAX-592022	/home/fpuente/Backup/BioCyc/data/bmeg592022cyc
Brucella melitensis NI	TAX-1029825	/home/fpuente/Backup/BioCyc/data/bmel1029825cyc
Brucella melitensis bv. 1 str. 16M	TAX-224914	/home/fpuente/Backup/BioCyc/data/bmel224914cyc
Brucella melitensis bv. 2 str. 63/9	TAX-520465	/home/fpuente/Backup/BioCyc/data/bmel520465cyc
Brucella melitensis bv. 3 str. Ether	TAX-520466	/home/fpuente/Backup/BioCyc/data/bmel520466cyc
Brucella melitensis ATCC 23457	TAX-546272	/home/fpuente/Backup/BioCyc/data/bmel546272cyc
Brucella melitensis M5-90	TAX-703352	/home/fpuente/Backup/BioCyc/data/bmel703352cyc
Brucella melitensis M28	TAX-941967	/home/fpuente/Backup/BioCyc/data/bmel941967cyc
Brucella microti CCM 4915	TAX-568815	/home/fpuente/Backup/BioCyc/data/bmic568815cyc
Borrelia miyamotoi LB-2001	TAX-1302858	/home/fpuente/Backup/BioCyc/data/bmiy1302858cyc
Bacillus mojavensis RO-H-1 = KCTC 3706	TAX-1051501	/home/fpuente/Backup/BioCyc/data/bmoj1051501cyc
Burkholderia multivorans ATCC 17616	TAX-395019	/home/fpuente/Backup/BioCyc/data/bmul395019cyc
Burkholderia multivorans CGD2	TAX-513052	/home/fpuente/Backup/BioCyc/data/bmul513052cyc
Burkholderia multivorans CGD2M	TAX-513053	/home/fpuente/Backup/BioCyc/data/bmul513053cyc
Burkholderia multivorans CF2	TAX-985078	/home/fpuente/Backup/BioCyc/data/bmul985078cyc
Brachyspira murdochii DSM 12563	TAX-526224	/home/fpuente/Backup/BioCyc/data/bmur526224cyc
Bacillus mycoides DSM 2048	TAX-526997	/home/fpuente/Backup/BioCyc/data/bmyc526997cyc
Bacillus mycoides Rock3-17	TAX-526999	/home/fpuente/Backup/BioCyc/data/bmyc526999cyc
Brucella neotomae 5K33	TAX-520456	/home/fpuente/Backup/BioCyc/data/bneo520456cyc
Bacteroides nordii CL02T12C05	TAX-997884	/home/fpuente/Backup/BioCyc/data/bnor997884-hmpcyc
Burkholderia oklahomensis C6786	TAX-441162	/home/fpuente/Backup/BioCyc/data/bokl441162cyc
Bacteroides oleiciplenus YIT 12058	TAX-742727	/home/fpuente/Backup/BioCyc/data/bole742727-hmpcyc
Bradyrhizobium oligotrophicum S58	TAX-1245469	/home/fpuente/Backup/BioCyc/data/boli1245469cyc
Bacteroidetes oral taxon 274 F0058	TAX-575590	/home/fpuente/Backup/BioCyc/data/bora575590-hmpcyc
Bacteroides ovatus 3_8_47FAA	TAX-665954	/home/fpuente/Backup/BioCyc/data/bova665954-hmpcyc
Bacteroides ovatus CL02T12C04	TAX-997885	/home/fpuente/Backup/BioCyc/data/bova997885-hmpcyc
Bacteroides ovatus CL03T12C18	TAX-997886	/home/fpuente/Backup/BioCyc/data/bova997886-hmpcyc
Brucella ovis ATCC 25840	TAX-444178	/home/fpuente/Backup/BioCyc/data/bovi444178cyc
Brachybacterium paraconglomeratum LC44	TAX-1064537	/home/fpuente/Backup/BioCyc/data/bpar1064537cyc
Bordetella parapertussis Bpp5	TAX-1208660	/home/fpuente/Backup/BioCyc/data/bpar1208660cyc
Bordetella parapertussis 12822	TAX-257311	/home/fpuente/Backup/BioCyc/data/bpar257311cyc
Bordetella pertussis CS	TAX-1017264	/home/fpuente/Backup/BioCyc/data/bper1017264cyc
Bordetella pertussis Tohama I	TAX-257313	/home/fpuente/Backup/BioCyc/data/bper257313cyc
Bordetella pertussis 18323	TAX-568706	/home/fpuente/Backup/BioCyc/data/bper568706cyc
Bordetella petrii DSM 12804	TAX-340100	/home/fpuente/Backup/BioCyc/data/bpet340100cyc
Burkholderia phenoliruptrix BR3459a	TAX-1229205	/home/fpuente/Backup/BioCyc/data/bphe1229205cyc
Burkholderia phymatum STM815	TAX-391038	/home/fpuente/Backup/BioCyc/data/bphy391038cyc
Burkholderia phytofirmans PsJN	TAX-398527	/home/fpuente/Backup/BioCyc/data/bphy398527cyc
Brachyspira pilosicoli P43/6/78	TAX-1042417	/home/fpuente/Backup/BioCyc/data/bpil1042417cyc
Brachyspira pilosicoli B2904	TAX-1133568	/home/fpuente/Backup/BioCyc/data/bpil1133568cyc
Brachyspira pilosicoli WesB	TAX-1161918	/home/fpuente/Backup/BioCyc/data/bpil1161918cyc
Brachyspira pilosicoli 95/1000	TAX-759914	/home/fpuente/Backup/BioCyc/data/bpil759914cyc
Brucella pinnipedialis B2/94	TAX-520461	/home/fpuente/Backup/BioCyc/data/bpin520461cyc
Brucella pinnipedialis M163/99/10	TAX-520463	/home/fpuente/Backup/BioCyc/data/bpin520463cyc
beta proteobacterium KB13	TAX-314607	/home/fpuente/Backup/BioCyc/data/bpro314607cyc
Butyrivibrio proteoclasticus B316	TAX-515622	/home/fpuente/Backup/BioCyc/data/bpro515622cyc
beta proteobacterium CB	TAX-543913	/home/fpuente/Backup/BioCyc/data/bpro543913cyc
Burkholderia pseudomallei BPC006	TAX-1229785	/home/fpuente/Backup/BioCyc/data/bpse1229785cyc
Burkholderia pseudomallei NCTC 13179	TAX-1241583	/home/fpuente/Backup/BioCyc/data/bpse1241583cyc
Burkholderia pseudomallei MSHR305	TAX-1335307	/home/fpuente/Backup/BioCyc/data/bpse1335307cyc
Burkholderia pseudomallei K96243	TAX-272560	/home/fpuente/Backup/BioCyc/data/bpse272560cyc
Burkholderia pseudomallei 1710b	TAX-320372	/home/fpuente/Backup/BioCyc/data/bpse320372cyc
Burkholderia pseudomallei 668	TAX-320373	/home/fpuente/Backup/BioCyc/data/bpse320373cyc
Burkholderia pseudomallei 1106a	TAX-357348	/home/fpuente/Backup/BioCyc/data/bpse357348cyc
Burkholderia pseudomallei 406e	TAX-360118	/home/fpuente/Backup/BioCyc/data/bpse360118cyc
Bacillus pseudofirmus OF4	TAX-398511	/home/fpuente/Backup/BioCyc/data/bpse398511cyc
Burkholderia pseudomallei BCC215	TAX-441152	/home/fpuente/Backup/BioCyc/data/bpse441152cyc
Burkholderia pseudomallei 112	TAX-441154	/home/fpuente/Backup/BioCyc/data/bpse441154cyc
Burkholderia pseudomallei B7210	TAX-441155	/home/fpuente/Backup/BioCyc/data/bpse441155cyc
Burkholderia pseudomallei 91	TAX-441159	/home/fpuente/Backup/BioCyc/data/bpse441159cyc
Burkholderia pseudomallei 14	TAX-441160	/home/fpuente/Backup/BioCyc/data/bpse441160cyc
Burkholderia pseudomallei DM98	TAX-441161	/home/fpuente/Backup/BioCyc/data/bpse441161cyc
Burkholderia pseudomallei MSHR346	TAX-536230	/home/fpuente/Backup/BioCyc/data/bpse536230cyc
Burkholderia pseudomallei 1026b	TAX-884204	/home/fpuente/Backup/BioCyc/data/bpse884204cyc
Bacillus pumilus SAFR-032	TAX-315750	/home/fpuente/Backup/BioCyc/data/bpum315750cyc
Bacillus pumilus ATCC 7061	TAX-536229	/home/fpuente/Backup/BioCyc/data/bpum536229cyc
Bartonella quintana RM-11	TAX-1225179	/home/fpuente/Backup/BioCyc/data/bqui1225179cyc
Bartonella quintana Toulouse	TAX-283165	/home/fpuente/Backup/BioCyc/data/bqui283165cyc
Bartonella rattimassiliensis 15908	TAX-1094556	/home/fpuente/Backup/BioCyc/data/brat1094556cyc
Borrelia recurrentis A1	TAX-412418	/home/fpuente/Backup/BioCyc/data/brec412418cyc
Burkholderia rhizoxinica HKI 454	TAX-882378	/home/fpuente/Backup/BioCyc/data/brhi882378cyc
Bacteroides salanitronis DSM 18170	TAX-667015	/home/fpuente/Backup/BioCyc/data/bsal667015cyc
Bacteroides salyersiae CL02T12C01	TAX-997887	/home/fpuente/Backup/BioCyc/data/bsal997887-hmpcyc
Blastococcus saxobsidens DD2	TAX-1146883	/home/fpuente/Backup/BioCyc/data/bsax1146883cyc
Bacillus selenitireducens MLS10	TAX-439292	/home/fpuente/Backup/BioCyc/data/bsel439292cyc
Bacillus smithii 7_3_47FAA	TAX-665952	/home/fpuente/Backup/BioCyc/data/bsmi665952-hmpcyc
Blattabacterium sp. (Blatta orientalis) Tarazona	TAX-1072467	/home/fpuente/Backup/BioCyc/data/bsp1072467cyc
Blattabacterium sp. (Mastotermes darwiniensis) MADAR	TAX-1074889	/home/fpuente/Backup/BioCyc/data/bsp1074889cyc
Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu	TAX-1075399	/home/fpuente/Backup/BioCyc/data/bsp1075399cyc
Bartonella sp. DB5-6	TAX-1094755	/home/fpuente/Backup/BioCyc/data/bsp1094755cyc
Burkholderia sp. YI23	TAX-1097668	/home/fpuente/Backup/BioCyc/data/bsp1097668cyc
Bacillus sp. JS	TAX-1127744	/home/fpuente/Backup/BioCyc/data/bsp1127744cyc
Brevibacillus sp. BC25	TAX-1144308	/home/fpuente/Backup/BioCyc/data/bsp1144308cyc
Bradyrhizobium sp. ORS 278	TAX-114615	/home/fpuente/Backup/BioCyc/data/bsp114615cyc
Blattabacterium sp. (Blaberus giganteus)	TAX-1186051	/home/fpuente/Backup/BioCyc/data/bsp1186051cyc
Blattabacterium sp. (Panesthia angustipennis spadica) BPAA	TAX-1229512	/home/fpuente/Backup/BioCyc/data/bsp1229512cyc
Blattabacterium sp. (Nauphoeta cinerea)	TAX-1316444	/home/fpuente/Backup/BioCyc/data/bsp1316444cyc
Bacteroidales bacterium CF	TAX-1400053	/home/fpuente/Backup/BioCyc/data/bsp1400053cyc
Burkholderia cepacia complex	TAX-87882	/home/fpuente/Backup/BioCyc/data/bsp269483cyc
Bradyrhizobium sp. BTAi1	TAX-288000	/home/fpuente/Backup/BioCyc/data/bsp288000cyc
Blattabacterium sp. (Blattella germanica) Bge	TAX-331104	/home/fpuente/Backup/BioCyc/data/bsp331104cyc
Bradyrhizobium sp. S23321	TAX-335659	/home/fpuente/Backup/BioCyc/data/bsp335659cyc
Brevundimonas sp. BAL3	TAX-391600	/home/fpuente/Backup/BioCyc/data/bsp391600cyc
Burkholderia sp. KJ006	TAX-416344	/home/fpuente/Backup/BioCyc/data/bsp416344cyc
Beggiatoa sp. SS	TAX-422288	/home/fpuente/Backup/BioCyc/data/bsp422288cyc
Bacteroides sp. 1_1_30	TAX-457387	/home/fpuente/Backup/BioCyc/data/bsp457387-hmpcyc
Bacteroides sp. 2_1_7	TAX-457388	/home/fpuente/Backup/BioCyc/data/bsp457388-hmpcyc
Bacteroides sp. 3_1_23	TAX-457390	/home/fpuente/Backup/BioCyc/data/bsp457390-hmpcyc
Bacteroides sp. 3_1_33FAA	TAX-457391	/home/fpuente/Backup/BioCyc/data/bsp457391-hmpcyc
Bacteroides sp. 3_2_5	TAX-457392	/home/fpuente/Backup/BioCyc/data/bsp457392-hmpcyc
Bacteroides sp. 4_1_36	TAX-457393	/home/fpuente/Backup/BioCyc/data/bsp457393-hmpcyc
Bacteroides sp. 4_3_47FAA	TAX-457394	/home/fpuente/Backup/BioCyc/data/bsp457394-hmpcyc
Bacteroides sp. 9_1_42FAA	TAX-457395	/home/fpuente/Backup/BioCyc/data/bsp457395-hmpcyc
Bacteroides sp. 1_1_14	TAX-469585	/home/fpuente/Backup/BioCyc/data/bsp469585-hmpcyc
Bacteroides sp. 1_1_6	TAX-469586	/home/fpuente/Backup/BioCyc/data/bsp469586-hmpcyc
Bacteroides sp. 2_1_16	TAX-469587	/home/fpuente/Backup/BioCyc/data/bsp469587-hmpcyc
Bacteroides sp. 2_1_22	TAX-469588	/home/fpuente/Backup/BioCyc/data/bsp469588-hmpcyc
Bacteroides sp. 2_1_33B	TAX-469589	/home/fpuente/Backup/BioCyc/data/bsp469589-hmpcyc
Bacteroides sp. 2_2_4	TAX-469590	/home/fpuente/Backup/BioCyc/data/bsp469590-hmpcyc
Parabacteroides sp. 20_3	TAX-469591	/home/fpuente/Backup/BioCyc/data/bsp469591-hmpcyc
Bacteroides sp. 3_1_19	TAX-469592	/home/fpuente/Backup/BioCyc/data/bsp469592-hmpcyc
Bacteroides sp. 3_1_40A	TAX-469593	/home/fpuente/Backup/BioCyc/data/bsp469593-hmpcyc
Bifidobacterium sp. 12_1_47BFAA	TAX-469594	/home/fpuente/Backup/BioCyc/data/bsp469594-hmpcyc
Borrelia sp. SV1	TAX-498741	/home/fpuente/Backup/BioCyc/data/bsp498741cyc
Brucella sp. NVSL 07-0026	TAX-520448	/home/fpuente/Backup/BioCyc/data/bsp520448cyc
Bradyrhizobium sp. STM 3809	TAX-551936	/home/fpuente/Backup/BioCyc/data/bsp551936cyc
Bradyrhizobium sp. STM 3843	TAX-551947	/home/fpuente/Backup/BioCyc/data/bsp551947cyc
Bacteroides sp. D1	TAX-556258	/home/fpuente/Backup/BioCyc/data/bsp556258-hmpcyc
Bacteroides sp. D2	TAX-556259	/home/fpuente/Backup/BioCyc/data/bsp556259-hmpcyc
Bradyrhizobium sp. ORS 375	TAX-566679	/home/fpuente/Backup/BioCyc/data/bsp566679cyc
Bacteroides sp. D20	TAX-585543	/home/fpuente/Backup/BioCyc/data/bsp585543-hmpcyc
Bacteroides sp. D22	TAX-585544	/home/fpuente/Backup/BioCyc/data/bsp585544-hmpcyc
Blattabacterium sp. (Periplaneta americana) BPLAN	TAX-600809	/home/fpuente/Backup/BioCyc/data/bsp600809cyc
Burkholderia sp. CCGE1001	TAX-640510	/home/fpuente/Backup/BioCyc/data/bsp640510cyc
Burkholderia sp. CCGE1002	TAX-640511	/home/fpuente/Backup/BioCyc/data/bsp640511cyc
Burkholderia sp. CCGE1003	TAX-640512	/home/fpuente/Backup/BioCyc/data/bsp640512cyc
Bacteroides sp. 2_1_56FAA	TAX-665938	/home/fpuente/Backup/BioCyc/data/bsp665938-hmpcyc
Bacillus sp. 7_6_55CFAA_CT2	TAX-665957	/home/fpuente/Backup/BioCyc/data/bsp665957-hmpcyc
Bacillus sp. BT1B_CT2	TAX-665958	/home/fpuente/Backup/BioCyc/data/bsp665958-hmpcyc
Bacillus sp. 2_A_57_CT2	TAX-665959	/home/fpuente/Backup/BioCyc/data/bsp665959-hmpcyc
Bacillus sp. 1NLA3E	TAX-666686	/home/fpuente/Backup/BioCyc/data/bsp666686cyc
Brucella sp. NF 2653	TAX-693748	/home/fpuente/Backup/BioCyc/data/bsp693748cyc
Bilophila sp. 4_1_30	TAX-693988	/home/fpuente/Backup/BioCyc/data/bsp693988-hmpcyc
Burkholderia sp. RPE64	TAX-758793	/home/fpuente/Backup/BioCyc/data/bsp758793cyc
Burkholderia sp. TJI49	TAX-987057	/home/fpuente/Backup/BioCyc/data/bsp987057cyc
Brachybacterium squillarum M-6-3	TAX-1074488	/home/fpuente/Backup/BioCyc/data/bsqu1074488cyc
Bacillus subtilis spizizenii TU-B-10	TAX-1052585	/home/fpuente/Backup/BioCyc/data/bsub1052585cyc
Bacillus subtilis subtilis RO-NN-1	TAX-1052588	/home/fpuente/Backup/BioCyc/data/bsub1052588cyc
Bacillus subtilis subtilis 6051-HGW	TAX-1147161	/home/fpuente/Backup/BioCyc/data/bsub1147161cyc
Bacillus subtilis subtilis BSP1	TAX-1192196	/home/fpuente/Backup/BioCyc/data/bsub1192196cyc
Bacillus subtilis QB928	TAX-1220533	/home/fpuente/Backup/BioCyc/data/bsub1220533cyc
Bacillus subtilis XF-1	TAX-1233100	/home/fpuente/Backup/BioCyc/data/bsub1233100cyc
Bacillus subtilis subtilis BAB-1	TAX-1302650	/home/fpuente/Backup/BioCyc/data/bsub1302650cyc
Bacillus subtilis PY79	TAX-1415167	/home/fpuente/Backup/BioCyc/data/bsub1415167cyc
Brevundimonas subvibrioides ATCC 15264	TAX-633149	/home/fpuente/Backup/BioCyc/data/bsub633149cyc
Bacillus subtilis natto BEST195	TAX-645657	/home/fpuente/Backup/BioCyc/data/bsub645657cyc
Bacillus subtilis spizizenii W23	TAX-655816	/home/fpuente/Backup/BioCyc/data/bsub655816cyc
Bacillus subtilis BSn5	TAX-936156	/home/fpuente/Backup/BioCyc/data/bsub936156cyc
Bacillus subtilis subtilis 168	TAX-224308	/home/fpuente/Backup/BioCyc/data/bsubcyc
Bacillus subtilis subtilis NCIB 3610	TAX-535026	/home/fpuente/Backup/BioCyc/data/bsubncib3610cyc
Brucella suis VBI22	TAX-1112912	/home/fpuente/Backup/BioCyc/data/bsui1112912cyc
Brucella suis 1330	TAX-204722	/home/fpuente/Backup/BioCyc/data/bsui204722cyc
Brucella suis ATCC 23445	TAX-470137	/home/fpuente/Backup/BioCyc/data/bsui470137cyc
Brucella suis bv. 3 str. 686	TAX-520487	/home/fpuente/Backup/BioCyc/data/bsui520487cyc
Burkholderia thailandensis MSMB121	TAX-1249661	/home/fpuente/Backup/BioCyc/data/btha1249661cyc
Burkholderia thailandensis E264	TAX-271848	/home/fpuente/Backup/BioCyc/data/btha271848cyc
Burkholderia thailandensis MSMB43	TAX-441157	/home/fpuente/Backup/BioCyc/data/btha441157cyc
Burkholderia thailandensis Bt4	TAX-441164	/home/fpuente/Backup/BioCyc/data/btha441164cyc
Burkholderia thailandensis TXDOH	TAX-441165	/home/fpuente/Backup/BioCyc/data/btha441165cyc
Bifidobacterium thermophilum RBL67	TAX-1254439	/home/fpuente/Backup/BioCyc/data/bthe1254439cyc
Bacteroides thetaiotaomicron VPI-5482	TAX-226186	/home/fpuente/Backup/BioCyc/data/bthe226186cyc
Bacteroides thetaiotaomicron VPI-5482	TAX-226186	/home/fpuente/Backup/BioCyc/data/bthecyc
Bacillus thuringiensis MC28	TAX-1195464	/home/fpuente/Backup/BioCyc/data/bthu1195464cyc
Bacillus thuringiensis HD-789	TAX-1217737	/home/fpuente/Backup/BioCyc/data/bthu1217737cyc
Bacillus thuringiensis HD-771	TAX-1218175	/home/fpuente/Backup/BioCyc/data/bthu1218175cyc
Bacillus thuringiensis serovar kurstaki str. HD73	TAX-1279365	/home/fpuente/Backup/BioCyc/data/bthu1279365cyc
Bacillus thuringiensis serovar thuringiensis str. IS5056	TAX-1286404	/home/fpuente/Backup/BioCyc/data/bthu1286404cyc
Bacillus thuringiensis serovar konkukian str. 97-27	TAX-281309	/home/fpuente/Backup/BioCyc/data/bthu281309cyc
Bacillus thuringiensis Al Hakam	TAX-412694	/home/fpuente/Backup/BioCyc/data/bthu412694cyc
Bacillus thuringiensis Bt407	TAX-527021	/home/fpuente/Backup/BioCyc/data/bthu527021cyc
Bacillus thuringiensis serovar kurstaki str. T03a001	TAX-527023	/home/fpuente/Backup/BioCyc/data/bthu527023cyc
Bacillus thuringiensis serovar tochigiensis BGSC 4Y1	TAX-527024	/home/fpuente/Backup/BioCyc/data/bthu527024cyc
Bacillus thuringiensis serovar pulsiensis BGSC 4CC1	TAX-527028	/home/fpuente/Backup/BioCyc/data/bthu527028cyc
Bacillus thuringiensis serovar berliner ATCC 10792	TAX-527031	/home/fpuente/Backup/BioCyc/data/bthu527031cyc
Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	TAX-527032	/home/fpuente/Backup/BioCyc/data/bthu527032cyc
Bacillus thuringiensis YBT-1518	TAX-529122	/home/fpuente/Backup/BioCyc/data/bthu529122cyc
Bacillus thuringiensis serovar chinensis CT-43	TAX-541229	/home/fpuente/Backup/BioCyc/data/bthu541229cyc
Bacillus thuringiensis BMB171	TAX-714359	/home/fpuente/Backup/BioCyc/data/bthu714359cyc
Bacillus thuringiensis serovar finitimus YBT-020	TAX-930170	/home/fpuente/Backup/BioCyc/data/bthu930170cyc
Bacillus toyonensis BCT-7112	TAX-1415784	/home/fpuente/Backup/BioCyc/data/btoy1415784cyc
Bibersteinia trehalosi USDA-ARS-USMARC-192	TAX-1171377	/home/fpuente/Backup/BioCyc/data/btre1171377cyc
Bartonella tribocorum CIP 105476	TAX-382640	/home/fpuente/Backup/BioCyc/data/btri382640cyc
Borrelia turicatae 91E135	TAX-314724	/home/fpuente/Backup/BioCyc/data/btur314724cyc
Buchnera aphidicola	TAX-9	/home/fpuente/Backup/BioCyc/data/buccyc
Bacteroides uniformis CL03T00C23	TAX-997889	/home/fpuente/Backup/BioCyc/data/buni997889-hmpcyc
Bacteroides uniformis CL03T12C37	TAX-997890	/home/fpuente/Backup/BioCyc/data/buni997890-hmpcyc
Borrelia valaisiana VS116	TAX-445987	/home/fpuente/Backup/BioCyc/data/bval445987-wgscyc
Burkholderia vietnamiensis G4	TAX-269482	/home/fpuente/Backup/BioCyc/data/bvie269482cyc
Bartonella vinsonii berkhoffii Winnie	TAX-1094497	/home/fpuente/Backup/BioCyc/data/bvin1094497cyc
Bartonella vinsonii arupensis Pm136co	TAX-1094561	/home/fpuente/Backup/BioCyc/data/bvin1094561cyc
Bacteroides vulgatus ATCC 8482	TAX-435590	/home/fpuente/Backup/BioCyc/data/bvul435590cyc
Bacteroides vulgatus PC510	TAX-702446	/home/fpuente/Backup/BioCyc/data/bvul702446cyc
Bacteroides vulgatus CL09T03C04	TAX-997891	/home/fpuente/Backup/BioCyc/data/bvul997891-hmpcyc
Bilophila wadsworthia 3_1_6	TAX-563192	/home/fpuente/Backup/BioCyc/data/bwad563192-hmpcyc
Bartonella washoensis Sb944nv	TAX-1094563	/home/fpuente/Backup/BioCyc/data/bwas1094563cyc
Bartonella washoensis 085-0475	TAX-1094564	/home/fpuente/Backup/BioCyc/data/bwas1094564cyc
Bacillus weihenstephanensis KBAB4	TAX-315730	/home/fpuente/Backup/BioCyc/data/bwei315730cyc
Burkholderia xenovorans LB400	TAX-266265	/home/fpuente/Backup/BioCyc/data/bxen266265cyc
Bacteroides xylanisolvens XB1A	TAX-657309	/home/fpuente/Backup/BioCyc/data/bxyl657309cyc
Bacteroides xylanisolvens SD CC 1b	TAX-702447	/home/fpuente/Backup/BioCyc/data/bxyl702447cyc
Bacteroides xylanisolvens CL03T12C04	TAX-997892	/home/fpuente/Backup/BioCyc/data/bxyl997892-hmpcyc
Bergeyella zoohelcum ATCC 43767	TAX-883096	/home/fpuente/Backup/BioCyc/data/bzoo883096-hmpcyc
Bergeyella zoohelcum CCUG 30536	TAX-883098	/home/fpuente/Backup/BioCyc/data/bzoo883098-hmpcyc
Chlamydophila abortus S26/3	TAX-218497	/home/fpuente/Backup/BioCyc/data/cabo218497cyc
Caldithrix abyssi DSM 13497	TAX-880073	/home/fpuente/Backup/BioCyc/data/caby880073cyc
Candidatus Accumulibacter phosphatis clade IIA str. UW-1	TAX-522306	/home/fpuente/Backup/BioCyc/data/cacc522306cyc
Corynebacterium accolens ATCC 49725	TAX-525260	/home/fpuente/Backup/BioCyc/data/cacc525260-hmpcyc
Corynebacterium accolens ATCC 49726	TAX-862512	/home/fpuente/Backup/BioCyc/data/cacc862512-hmpcyc
Clostridium acetobutylicum ATCC 824	TAX-272562	/home/fpuente/Backup/BioCyc/data/cace272562cyc
Clostridium acetobutylicum EA 2018	TAX-863638	/home/fpuente/Backup/BioCyc/data/cace863638cyc
Clostridium acetobutylicum DSM 1731	TAX-991791	/home/fpuente/Backup/BioCyc/data/cace991791cyc
Clostridium acidurici 9a	TAX-1128398	/home/fpuente/Backup/BioCyc/data/caci1128398cyc
Catenulispora acidiphila DSM 44928	TAX-479433	/home/fpuente/Backup/BioCyc/data/caci479433cyc
Caldilinea aerophila DSM 14535 = NBRC 104270	TAX-926550	/home/fpuente/Backup/BioCyc/data/caer926550cyc
Chloroflexus aggregans DSM 9485	TAX-326427	/home/fpuente/Backup/BioCyc/data/cagg326427cyc
Coraliomargarita akajimensis DSM 45221	TAX-583355	/home/fpuente/Backup/BioCyc/data/caka583355cyc
Candida albicans SC5314	TAX-237561	/home/fpuente/Backup/BioCyc/data/calbicyc
Cellulophaga algicola DSM 14237	TAX-688270	/home/fpuente/Backup/BioCyc/data/calg688270cyc
Corynebacterium ammoniagenes DSM 20306	TAX-649754	/home/fpuente/Backup/BioCyc/data/camm649754-hmpcyc
Candidatus Amoebophilus asiaticus 5a2	TAX-452471	/home/fpuente/Backup/BioCyc/data/camo452471cyc
Corynebacterium amycolatum SK46	TAX-553204	/home/fpuente/Backup/BioCyc/data/camy553204-hmpcyc
Cyanobacterium aponinum PCC 10605	TAX-755178	/home/fpuente/Backup/BioCyc/data/capo755178cyc
Corynebacterium argentoratense DSM 44202	TAX-1348662	/home/fpuente/Backup/BioCyc/data/carg1348662cyc
Candidatus Arthromitus sp. SFB-mouse -Japan	TAX-1029718	/home/fpuente/Backup/BioCyc/data/cart1029718cyc
Candidatus Arthromitus sp. SFB-rat-Yit	TAX-1041504	/home/fpuente/Backup/BioCyc/data/cart1041504cyc
Candidatus Arthromitus sp. SFB-mouse -Yit	TAX-1041809	/home/fpuente/Backup/BioCyc/data/cart1041809cyc
Candidatus Arthromitus sp. SFB-1	TAX-1054942	/home/fpuente/Backup/BioCyc/data/cart1054942cyc
Candidatus Arthromitus sp. SFB-2	TAX-1054943	/home/fpuente/Backup/BioCyc/data/cart1054943cyc
Candidatus Arthromitus sp. SFB-3	TAX-1054944	/home/fpuente/Backup/BioCyc/data/cart1054944cyc
cyanobacterium UCYN-A	TAX-713887	/home/fpuente/Backup/BioCyc/data/cate713887cyc
Croceibacter atlanticus HTCC2559	TAX-216432	/home/fpuente/Backup/BioCyc/data/catl216432cyc
Caulobacter crescentus CB15	TAX-190650	/home/fpuente/Backup/BioCyc/data/caulocyc
Caulobacter crescentus NA1000	TAX-565050	/home/fpuente/Backup/BioCyc/data/caulona1000cyc
Chloroflexus aurantiacus J-10-fl	TAX-324602	/home/fpuente/Backup/BioCyc/data/caur324602cyc
